file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\RedisClient.java,com.lambdaworks.redis.RedisClient,class,24,31,1,30,13,1,0,27,39,0.74242425,0.11111111,0.22222222,11,0,10,1,0,0,10,0,0,0,6,0,0,6,0,0,0,0,2,79,7,1,0,1,0,1,3,19,0,19,1,1,0,0,130,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\pubsub\PubSubOutput.java,com.lambdaworks.redis.pubsub.PubSubOutput$Type,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\pubsub\RedisPubSubConnection.java,com.lambdaworks.redis.pubsub.RedisPubSubConnection,class,12,18,2,16,20,3,0,30,11,0.57575756,0.6111111,1.0,11,0,9,2,0,0,9,0,0,1,3,0,0,3,0,0,0,0,1,79,2,1,0,0,0,2,2,7,0,7,2,0,0,0,98,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\RedisException.java,com.lambdaworks.redis.RedisException,class,0,6,6,0,2,4,2,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\BooleanListOutput.java,com.lambdaworks.redis.output.BooleanListOutput,class,4,7,1,6,3,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\StatusOutput.java,com.lambdaworks.redis.output.StatusOutput,class,5,8,1,7,3,2,0,3,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,9,0,0,0,0,0,2,0,2,0,1,0,0,0,0,16,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\pubsub\PubSubCommandHandler.java,com.lambdaworks.redis.pubsub.PubSubCommandHandler,class,9,17,1,16,7,2,0,8,0,0.0,1.0,1.0,2,0,1,0,1,0,2,0,0,0,2,0,0,2,0,0,0,0,0,21,1,2,1,0,0,0,0,4,0,3,2,0,0,0,38,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\IntegerOutput.java,com.lambdaworks.redis.output.IntegerOutput,class,2,7,1,6,3,2,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,15,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\RedisCommandInterruptedException.java,com.lambdaworks.redis.RedisCommandInterruptedException,class,1,3,2,1,1,5,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\MultiOutput.java,com.lambdaworks.redis.output.MultiOutput,class,6,10,1,9,14,2,0,14,0,0.0,1.0,1.0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,38,0,2,2,0,0,0,2,4,0,4,2,0,0,0,35,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\output\StatusOutput.java,com.lambdaworks.redis.output.StatusOutput,class,2,8,1,7,3,2,0,3,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,9,0,0,0,0,0,2,0,2,0,1,0,0,0,0,16,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\protocol\ConnectionWatchdog.java,com.lambdaworks.redis.protocol.ConnectionWatchdog,class,9,11,2,9,8,2,0,7,3,0.6666667,0.4,1.0,6,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,36,0,0,0,0,0,0,3,7,1,7,2,0,0,0,70,1,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\ZStoreArgs.java,com.lambdaworks.redis.ZStoreArgs$Builder,innerclass,2,2,0,2,4,1,0,4,6,0.0,0.0,0.0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0
C:\Users\syuuj\gitProject\redisson\src\main\java\com\lambdaworks\redis\SortArgs.java,com.lambdaworks.redis.SortArgs,class,5,11,4,7,15,1,0,6,7,0.69047624,0.33333334,1.0,7,0,6,0,0,1,7,0,0,0,5,0,0,5,0,0,0,0,0,82,6,1,6,0,0,0,0,7,0,6,2,0,1,0,54,1,0
